cod_ine;CCAA;dia;mes;año;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
5;Canarias;15;6;2020;1;1;0;0;0
5;Canarias;16;6;2020;2;2;0;0;0
5;Canarias;17;6;2020;14;14;0;0;0
5;Canarias;18;6;2020;0;0;0;0;0
5;Canarias;19;6;2020;1;1;0;0;0
5;Canarias;20;6;2020;11;11;0;0;0
5;Canarias;21;6;2020;2;2;0;0;0
5;Canarias;22;6;2020;0;0;0;0;0
5;Canarias;23;6;2020;6;6;0;0;0
5;Canarias;24;6;2020;1;1;0;0;0
5;Canarias;25;6;2020;1;1;0;0;0
5;Canarias;26;6;2020;1;1;0;0;0
5;Canarias;27;6;2020;0;0;0;0;0
5;Canarias;28;6;2020;0;0;0;0;0
5;Canarias;29;6;2020;0;0;0;0;0
5;Canarias;30;6;2020;5;5;0;0;0
5;Canarias;1;7;2020;7;7;0;0;0
5;Canarias;2;7;2020;1;1;0;0;0
5;Canarias;3;7;2020;4;4;0;0;0
5;Canarias;4;7;2020;4;4;0;0;0
5;Canarias;5;7;2020;1;1;0;0;0
5;Canarias;6;7;2020;3;3;0;0;0
5;Canarias;7;7;2020;4;4;0;0;0
5;Canarias;8;7;2020;8;8;0;0;0
5;Canarias;9;7;2020;8;7;0;0;1
5;Canarias;10;7;2020;3;3;0;0;0
5;Canarias;11;7;2020;1;1;0;0;0
5;Canarias;12;7;2020;3;3;0;0;0
5;Canarias;13;7;2020;6;6;0;0;0
5;Canarias;14;7;2020;2;2;0;0;0
5;Canarias;15;7;2020;9;9;0;0;0
5;Canarias;16;7;2020;4;4;0;0;0
5;Canarias;17;7;2020;7;7;0;0;0
5;Canarias;18;7;2020;13;13;0;0;0
5;Canarias;19;7;2020;53;53;0;0;0
5;Canarias;20;7;2020;3;3;0;0;0
5;Canarias;21;7;2020;11;11;0;0;0
5;Canarias;22;7;2020;8;8;0;0;0
5;Canarias;23;7;2020;11;11;0;0;0
5;Canarias;24;7;2020;5;5;0;0;0
5;Canarias;25;7;2020;13;13;0;0;0
5;Canarias;26;7;2020;7;7;0;0;0
5;Canarias;27;7;2020;9;9;0;0;0
5;Canarias;28;7;2020;9;9;0;0;0
5;Canarias;29;7;2020;6;6;0;0;0
5;Canarias;30;7;2020;12;12;0;0;0
5;Canarias;31;7;2020;16;16;0;0;0
5;Canarias;1;8;2020;30;30;0;0;0
5;Canarias;2;8;2020;29;29;0;0;0
5;Canarias;3;8;2020;38;38;0;0;0
5;Canarias;4;8;2020;54;54;0;0;0
5;Canarias;5;8;2020;72;72;0;0;0
5;Canarias;6;8;2020;77;77;0;0;0
5;Canarias;7;8;2020;70;69;0;1;0
5;Canarias;8;8;2020;68;68;0;0;0
5;Canarias;9;8;2020;89;89;0;0;0
5;Canarias;10;8;2020;140;140;0;0;0
5;Canarias;11;8;2020;155;155;0;0;0
5;Canarias;12;8;2020;183;183;0;0;0
5;Canarias;13;8;2020;149;149;0;0;0
5;Canarias;14;8;2020;196;195;0;0;1
5;Canarias;15;8;2020;210;210;0;0;0
5;Canarias;16;8;2020;149;149;0;0;0
5;Canarias;17;8;2020;242;242;0;0;0
5;Canarias;18;8;2020;233;233;0;0;0
5;Canarias;19;8;2020;194;194;0;0;0
5;Canarias;20;8;2020;232;232;0;0;0
5;Canarias;21;8;2020;247;247;0;0;0
5;Canarias;22;8;2020;267;267;0;0;0
5;Canarias;23;8;2020;213;213;0;0;0
5;Canarias;24;8;2020;290;290;0;0;0
5;Canarias;25;8;2020;297;297;0;0;0
5;Canarias;26;8;2020;298;298;0;0;0
5;Canarias;27;8;2020;306;306;0;0;0
5;Canarias;28;8;2020;281;281;0;0;0
5;Canarias;29;8;2020;281;281;0;0;0
5;Canarias;30;8;2020;276;276;0;0;0
5;Canarias;31;8;2020;295;295;0;0;0
5;Canarias;1;9;2020;276;276;0;0;0
5;Canarias;2;9;2020;256;256;0;0;0
5;Canarias;3;9;2020;259;259;0;0;0
5;Canarias;4;9;2020;271;271;0;0;0
5;Canarias;5;9;2020;240;240;0;0;0
5;Canarias;6;9;2020;183;183;0;0;0
5;Canarias;7;9;2020;200;200;0;0;0
5;Canarias;8;9;2020;201;201;0;0;0
5;Canarias;9;9;2020;229;229;0;0;0
5;Canarias;10;9;2020;231;231;0;0;0
5;Canarias;11;9;2020;194;194;0;0;0
5;Canarias;12;9;2020;220;220;0;0;0
5;Canarias;13;9;2020;159;159;0;0;0
5;Canarias;14;9;2020;167;166;0;1;0
5;Canarias;15;9;2020;184;184;0;0;0
5;Canarias;16;9;2020;152;152;0;0;0
5;Canarias;17;9;2020;167;167;0;0;0
5;Canarias;18;9;2020;187;187;0;0;0
5;Canarias;19;9;2020;177;177;0;0;0
5;Canarias;20;9;2020;147;147;0;0;0
5;Canarias;21;9;2020;241;241;0;0;0
5;Canarias;22;9;2020;171;171;0;0;0
5;Canarias;23;9;2020;127;125;0;2;0
5;Canarias;24;9;2020;166;166;0;0;0
5;Canarias;25;9;2020;157;154;0;3;0
5;Canarias;26;9;2020;164;163;0;1;0
5;Canarias;27;9;2020;147;146;0;1;0
5;Canarias;28;9;2020;140;140;0;0;0
5;Canarias;29;9;2020;161;161;0;0;0
5;Canarias;30;9;2020;149;147;0;2;0
5;Canarias;1;10;2020;166;165;0;1;0
5;Canarias;2;10;2020;150;147;0;3;0
5;Canarias;3;10;2020;128;127;0;1;0
5;Canarias;4;10;2020;88;87;0;1;0
5;Canarias;5;10;2020;123;120;0;3;0
5;Canarias;6;10;2020;117;116;0;1;0
5;Canarias;7;10;2020;128;127;0;1;0
5;Canarias;8;10;2020;136;133;0;3;0
5;Canarias;9;10;2020;129;126;0;3;0
5;Canarias;10;10;2020;124;122;0;2;0
5;Canarias;11;10;2020;101;99;0;2;0
5;Canarias;12;10;2020;99;97;0;2;0
5;Canarias;13;10;2020;104;103;0;1;0
5;Canarias;14;10;2020;106;105;0;1;0
5;Canarias;15;10;2020;111;108;0;3;0
5;Canarias;16;10;2020;145;143;0;2;0
5;Canarias;17;10;2020;107;107;0;0;0
5;Canarias;18;10;2020;122;120;0;2;0
5;Canarias;19;10;2020;116;116;0;0;0
5;Canarias;20;10;2020;133;131;0;2;0
5;Canarias;21;10;2020;123;122;0;1;0
5;Canarias;22;10;2020;130;129;0;1;0
5;Canarias;23;10;2020;90;85;0;5;0
5;Canarias;24;10;2020;126;120;0;6;0
5;Canarias;25;10;2020;76;72;0;4;0
5;Canarias;26;10;2020;123;118;0;5;0
5;Canarias;27;10;2020;112;103;0;9;0
5;Canarias;28;10;2020;128;121;0;7;0
5;Canarias;29;10;2020;117;114;0;3;0
5;Canarias;30;10;2020;119;111;0;8;0
5;Canarias;31;10;2020;130;127;0;3;0
5;Canarias;1;11;2020;131;124;0;7;0
5;Canarias;2;11;2020;140;132;0;8;0
5;Canarias;3;11;2020;168;159;0;9;0
5;Canarias;4;11;2020;126;119;0;7;0
5;Canarias;5;11;2020;134;125;0;9;0
5;Canarias;6;11;2020;131;120;0;11;0
5;Canarias;7;11;2020;117;95;0;22;0
5;Canarias;8;11;2020;94;65;0;26;3
5;Canarias;9;11;2020;109;62;0;39;8
5;Canarias;10;11;2020;106;73;0;29;4
5;Canarias;11;11;2020;107;66;0;33;8
5;Canarias;12;11;2020;85;57;0;23;5
5;Canarias;13;11;2020;81;57;0;22;2
5;Canarias;14;11;2020;115;86;0;28;1
5;Canarias;15;11;2020;54;38;0;16;0
5;Canarias;16;11;2020;27;22;0;5;0
5;Canarias;17;11;2020;25;21;0;4;0
5;Canarias;18;11;2020;5;4;0;1;0
6;Cantabria;1;1;2020;0;0;0;0;0
6;Cantabria;2;1;2020;0;0;0;0;0
6;Cantabria;3;1;2020;0;0;0;0;0
6;Cantabria;4;1;2020;0;0;0;0;0
6;Cantabria;5;1;2020;0;0;0;0;0
6;Cantabria;6;1;2020;0;0;0;0;0
6;Cantabria;7;1;2020;0;0;0;0;0
6;Cantabria;8;1;2020;0;0;0;0;0
6;Cantabria;9;1;2020;0;0;0;0;0
6;Cantabria;10;1;2020;0;0;0;0;0
6;Cantabria;11;1;2020;0;0;0;0;0
6;Cantabria;12;1;2020;0;0;0;0;0
6;Cantabria;13;1;2020;0;0;0;0;0
6;Cantabria;14;1;2020;0;0;0;0;0
6;Cantabria;15;1;2020;0;0;0;0;0
6;Cantabria;16;1;2020;0;0;0;0;0
6;Cantabria;17;1;2020;0;0;0;0;0
6;Cantabria;18;1;2020;0;0;0;0;0
6;Cantabria;19;1;2020;0;0;0;0;0
6;Cantabria;20;1;2020;0;0;0;0;0
6;Cantabria;21;1;2020;0;0;0;0;0
6;Cantabria;22;1;2020;0;0;0;0;0
6;Cantabria;23;1;2020;0;0;0;0;0
6;Cantabria;24;1;2020;0;0;0;0;0
6;Cantabria;25;1;2020;0;0;0;0;0
6;Cantabria;26;1;2020;0;0;0;0;0
6;Cantabria;27;1;2020;0;0;0;0;0
6;Cantabria;28;1;2020;0;0;0;0;0
6;Cantabria;29;1;2020;0;0;0;0;0
6;Cantabria;30;1;2020;0;0;0;0;0
6;Cantabria;31;1;2020;0;0;0;0;0
6;Cantabria;1;2;2020;0;0;0;0;0
6;Cantabria;2;2;2020;0;0;0;0;0
6;Cantabria;3;2;2020;0;0;0;0;0
6;Cantabria;4;2;2020;0;0;0;0;0
6;Cantabria;5;2;2020;0;0;0;0;0
6;Cantabria;6;2;2020;0;0;0;0;0
6;Cantabria;7;2;2020;0;0;0;0;0
6;Cantabria;8;2;2020;0;0;0;0;0
6;Cantabria;9;2;2020;0;0;0;0;0
6;Cantabria;10;2;2020;0;0;0;0;0
6;Cantabria;11;2;2020;0;0;0;0;0
6;Cantabria;12;2;2020;0;0;0;0;0
6;Cantabria;13;2;2020;0;0;0;0;0
6;Cantabria;14;2;2020;0;0;0;0;0
6;Cantabria;15;2;2020;0;0;0;0;0
6;Cantabria;16;2;2020;0;0;0;0;0
6;Cantabria;17;2;2020;0;0;0;0;0
6;Cantabria;18;2;2020;0;0;0;0;0
6;Cantabria;19;2;2020;0;0;0;0;0
6;Cantabria;20;2;2020;0;0;0;0;0
6;Cantabria;21;2;2020;0;0;0;0;0
6;Cantabria;22;2;2020;0;0;0;0;0
6;Cantabria;23;2;2020;1;1;0;0;0
6;Cantabria;24;2;2020;0;0;0;0;0
6;Cantabria;25;2;2020;9;9;0;0;0
6;Cantabria;26;2;2020;0;0;0;0;0
6;Cantabria;27;2;2020;0;0;0;0;0
6;Cantabria;28;2;2020;0;0;0;0;0
6;Cantabria;29;2;2020;1;1;0;0;0
6;Cantabria;1;3;2020;4;4;0;0;0
6;Cantabria;2;3;2020;0;0;0;0;0
6;Cantabria;3;3;2020;0;0;0;0;0
6;Cantabria;4;3;2020;0;0;0;0;0
6;Cantabria;5;3;2020;0;0;0;0;0
6;Cantabria;6;3;2020;9;9;0;0;0
6;Cantabria;7;3;2020;12;12;0;0;0
6;Cantabria;8;3;2020;17;17;0;0;0
6;Cantabria;9;3;2020;9;9;0;0;0
6;Cantabria;10;3;2020;3;3;0;0;0
6;Cantabria;11;3;2020;17;17;0;0;0
6;Cantabria;12;3;2020;36;36;0;0;0
6;Cantabria;13;3;2020;54;54;0;0;0
6;Cantabria;14;3;2020;59;59;0;0;0
6;Cantabria;15;3;2020;68;68;0;0;0
6;Cantabria;16;3;2020;71;71;0;0;0
6;Cantabria;17;3;2020;76;76;0;0;0
6;Cantabria;18;3;2020;89;89;0;0;0
6;Cantabria;19;3;2020;178;178;0;0;0
6;Cantabria;20;3;2020;144;144;0;0;0
6;Cantabria;21;3;2020;99;99;0;0;0
6;Cantabria;22;3;2020;84;84;0;0;0
6;Cantabria;23;3;2020;88;88;0;0;0
6;Cantabria;24;3;2020;58;58;0;0;0
6;Cantabria;25;3;2020;57;57;0;0;0
6;Cantabria;26;3;2020;39;39;0;0;0
6;Cantabria;27;3;2020;74;74;0;0;0
6;Cantabria;28;3;2020;68;68;0;0;0
6;Cantabria;29;3;2020;39;39;0;0;0
6;Cantabria;30;3;2020;28;28;0;0;0
6;Cantabria;31;3;2020;33;33;0;0;0
6;Cantabria;1;4;2020;72;72;0;0;0
6;Cantabria;2;4;2020;53;52;1;0;0
6;Cantabria;3;4;2020;34;34;0;0;0
6;Cantabria;4;4;2020;63;63;0;0;0
6;Cantabria;5;4;2020;25;25;0;0;0
6;Cantabria;6;4;2020;28;27;1;0;0
6;Cantabria;7;4;2020;13;13;0;0;0
6;Cantabria;8;4;2020;27;27;0;0;0
6;Cantabria;9;4;2020;23;23;0;0;0
6;Cantabria;10;4;2020;29;29;0;0;0
6;Cantabria;11;4;2020;24;24;0;0;0
6;Cantabria;12;4;2020;46;46;0;0;0
6;Cantabria;13;4;2020;35;35;0;0;0
6;Cantabria;14;4;2020;14;14;0;0;0
6;Cantabria;15;4;2020;17;17;0;0;0
6;Cantabria;16;4;2020;18;18;0;0;0
6;Cantabria;17;4;2020;26;26;0;0;0
6;Cantabria;18;4;2020;13;13;0;0;0
6;Cantabria;19;4;2020;15;15;0;0;0
6;Cantabria;20;4;2020;24;24;0;0;0
6;Cantabria;21;4;2020;10;10;0;0;0
6;Cantabria;22;4;2020;26;26;0;0;0
6;Cantabria;23;4;2020;26;26;0;0;0
6;Cantabria;24;4;2020;14;14;0;0;0
6;Cantabria;25;4;2020;12;12;0;0;0
6;Cantabria;26;4;2020;4;4;0;0;0
6;Cantabria;27;4;2020;2;2;0;0;0
6;Cantabria;28;4;2020;5;5;0;0;0
6;Cantabria;29;4;2020;5;5;0;0;0
6;Cantabria;30;4;2020;12;12;0;0;0
6;Cantabria;1;5;2020;16;16;0;0;0
6;Cantabria;2;5;2020;0;0;0;0;0
6;Cantabria;3;5;2020;3;3;0;0;0
6;Cantabria;4;5;2020;2;2;0;0;0
6;Cantabria;5;5;2020;0;0;0;0;0
6;Cantabria;6;5;2020;1;1;0;0;0
6;Cantabria;7;5;2020;0;0;0;0;0
6;Cantabria;8;5;2020;2;2;0;0;0
6;Cantabria;9;5;2020;3;3;0;0;0
6;Cantabria;10;5;2020;2;1;1;0;0
6;Cantabria;11;5;2020;10;9;1;0;0
6;Cantabria;12;5;2020;8;7;1;0;0
6;Cantabria;13;5;2020;2;2;0;0;0
6;Cantabria;14;5;2020;2;2;0;0;0
6;Cantabria;15;5;2020;2;2;0;0;0
6;Cantabria;16;5;2020;4;4;0;0;0
6;Cantabria;17;5;2020;0;0;0;0;0
6;Cantabria;18;5;2020;3;3;0;0;0
6;Cantabria;19;5;2020;2;2;0;0;0
6;Cantabria;20;5;2020;0;0;0;0;0
6;Cantabria;21;5;2020;3;3;0;0;0
6;Cantabria;22;5;2020;1;1;0;0;0
6;Cantabria;23;5;2020;2;2;0;0;0
6;Cantabria;24;5;2020;2;2;0;0;0
6;Cantabria;25;5;2020;1;1;0;0;0
6;Cantabria;26;5;2020;4;4;0;0;0
6;Cantabria;27;5;2020;2;2;0;0;0
6;Cantabria;28;5;2020;1;1;0;0;0
6;Cantabria;29;5;2020;3;3;0;0;0
6;Cantabria;30;5;2020;2;2;0;0;0
6;Cantabria;31;5;2020;1;1;0;0;0
6;Cantabria;1;6;2020;4;4;0;0;0
6;Cantabria;2;6;2020;2;2;0;0;0
6;Cantabria;3;6;2020;0;0;0;0;0
6;Cantabria;4;6;2020;1;1;0;0;0
6;Cantabria;5;6;2020;2;2;0;0;0
6;Cantabria;6;6;2020;0;0;0;0;0
6;Cantabria;7;6;2020;3;3;0;0;0
6;Cantabria;8;6;2020;1;1;0;0;0
6;Cantabria;9;6;2020;0;0;0;0;0
6;Cantabria;10;6;2020;1;0;1;0;0
6;Cantabria;11;6;2020;4;4;0;0;0
6;Cantabria;12;6;2020;2;2;0;0;0
6;Cantabria;13;6;2020;1;1;0;0;0
6;Cantabria;14;6;2020;2;2;0;0;0
6;Cantabria;15;6;2020;1;1;0;0;0
6;Cantabria;16;6;2020;2;2;0;0;0
6;Cantabria;17;6;2020;3;3;0;0;0
6;Cantabria;18;6;2020;5;5;0;0;0
6;Cantabria;19;6;2020;0;0;0;0;0
6;Cantabria;20;6;2020;3;3;0;0;0
6;Cantabria;21;6;2020;2;2;0;0;0
6;Cantabria;22;6;2020;1;1;0;0;0
6;Cantabria;23;6;2020;2;2;0;0;0
6;Cantabria;24;6;2020;2;2;0;0;0
6;Cantabria;25;6;2020;0;0;0;0;0
6;Cantabria;26;6;2020;3;3;0;0;0
6;Cantabria;27;6;2020;2;2;0;0;0
6;Cantabria;28;6;2020;0;0;0;0;0
6;Cantabria;29;6;2020;0;0;0;0;0
6;Cantabria;30;6;2020;1;1;0;0;0
6;Cantabria;1;7;2020;1;1;0;0;0
6;Cantabria;2;7;2020;0;0;0;0;0
6;Cantabria;3;7;2020;3;3;0;0;0
6;Cantabria;4;7;2020;0;0;0;0;0
6;Cantabria;5;7;2020;2;2;0;0;0
6;Cantabria;6;7;2020;0;0;0;0;0
6;Cantabria;7;7;2020;1;1;0;0;0
6;Cantabria;8;7;2020;2;2;0;0;0
6;Cantabria;9;7;2020;1;1;0;0;0
6;Cantabria;10;7;2020;1;1;0;0;0
6;Cantabria;11;7;2020;1;1;0;0;0
6;Cantabria;12;7;2020;2;2;0;0;0
6;Cantabria;13;7;2020;1;1;0;0;0
6;Cantabria;14;7;2020;2;2;0;0;0
6;Cantabria;15;7;2020;4;4;0;0;0
6;Cantabria;16;7;2020;5;5;0;0;0
6;Cantabria;17;7;2020;3;3;0;0;0
6;Cantabria;18;7;2020;12;12;0;0;0
6;Cantabria;19;7;2020;5;5;0;0;0
6;Cantabria;20;7;2020;9;9;0;0;0
6;Cantabria;21;7;2020;5;5;0;0;0
6;Cantabria;22;7;2020;7;7;0;0;0
6;Cantabria;23;7;2020;8;8;0;0;0
6;Cantabria;24;7;2020;6;6;0;0;0
6;Cantabria;25;7;2020;9;9;0;0;0
6;Cantabria;26;7;2020;7;7;0;0;0
6;Cantabria;27;7;2020;6;6;0;0;0
6;Cantabria;28;7;2020;8;8;0;0;0
6;Cantabria;29;7;2020;10;10;0;0;0
6;Cantabria;30;7;2020;26;26;0;0;0
6;Cantabria;31;7;2020;16;16;0;0;0
6;Cantabria;1;8;2020;38;37;0;0;1
6;Cantabria;2;8;2020;23;23;0;0;0
6;Cantabria;3;8;2020;41;41;0;0;0
6;Cantabria;4;8;2020;49;49;0;0;0
6;Cantabria;5;8;2020;32;32;0;0;0
6;Cantabria;6;8;2020;45;45;0;0;0
6;Cantabria;7;8;2020;44;44;0;0;0
6;Cantabria;8;8;2020;43;43;0;0;0
6;Cantabria;9;8;2020;28;28;0;0;0
6;Cantabria;10;8;2020;43;43;0;0;0
6;Cantabria;11;8;2020;74;74;0;0;0
6;Cantabria;12;8;2020;52;52;0;0;0
6;Cantabria;13;8;2020;45;45;0;0;0
6;Cantabria;14;8;2020;58;58;0;0;0
6;Cantabria;15;8;2020;57;57;0;0;0
6;Cantabria;16;8;2020;63;63;0;0;0
6;Cantabria;17;8;2020;61;61;0;0;0
6;Cantabria;18;8;2020;80;80;0;0;0
6;Cantabria;19;8;2020;58;58;0;0;0
6;Cantabria;20;8;2020;68;68;0;0;0
6;Cantabria;21;8;2020;81;81;0;0;0
6;Cantabria;22;8;2020;85;85;0;0;0
6;Cantabria;23;8;2020;64;64;0;0;0
6;Cantabria;24;8;2020;75;75;0;0;0
6;Cantabria;25;8;2020;85;85;0;0;0
6;Cantabria;26;8;2020;85;85;0;0;0
6;Cantabria;27;8;2020;71;71;0;0;0
6;Cantabria;28;8;2020;144;144;0;0;0
6;Cantabria;29;8;2020;80;80;0;0;0
6;Cantabria;30;8;2020;121;121;0;0;0
6;Cantabria;31;8;2020;147;147;0;0;0
6;Cantabria;1;9;2020;156;156;0;0;0
6;Cantabria;2;9;2020;106;106;0;0;0
6;Cantabria;3;9;2020;71;71;0;0;0
6;Cantabria;4;9;2020;79;79;0;0;0
6;Cantabria;5;9;2020;102;102;0;0;0
6;Cantabria;6;9;2020;159;159;0;0;0
6;Cantabria;7;9;2020;148;148;0;0;0
6;Cantabria;8;9;2020;106;106;0;0;0
6;Cantabria;9;9;2020;124;124;0;0;0
6;Cantabria;10;9;2020;113;113;0;0;0
6;Cantabria;11;9;2020;75;75;0;0;0
6;Cantabria;12;9;2020;89;89;0;0;0
6;Cantabria;13;9;2020;133;133;0;0;0
6;Cantabria;14;9;2020;53;53;0;0;0
6;Cantabria;15;9;2020;111;111;0;0;0
6;Cantabria;16;9;2020;72;72;0;0;0
6;Cantabria;17;9;2020;64;64;0;0;0
6;Cantabria;18;9;2020;64;64;0;0;0
6;Cantabria;19;9;2020;57;57;0;0;0
6;Cantabria;20;9;2020;61;61;0;0;0
6;Cantabria;21;9;2020;64;64;0;0;0
6;Cantabria;22;9;2020;53;53;0;0;0
6;Cantabria;23;9;2020;58;58;0;0;0
6;Cantabria;24;9;2020;26;26;0;0;0
6;Cantabria;25;9;2020;66;66;0;0;0
6;Cantabria;26;9;2020;34;34;0;0;0
6;Cantabria;27;9;2020;44;44;0;0;0
6;Cantabria;28;9;2020;40;40;0;0;0
6;Cantabria;29;9;2020;50;50;0;0;0
6;Cantabria;30;9;2020;42;42;0;0;0
6;Cantabria;1;10;2020;64;64;0;0;0
6;Cantabria;2;10;2020;35;35;0;0;0
6;Cantabria;3;10;2020;40;40;0;0;0
6;Cantabria;4;10;2020;36;36;0;0;0
6;Cantabria;5;10;2020;31;31;0;0;0
6;Cantabria;6;10;2020;61;61;0;0;0
6;Cantabria;7;10;2020;65;65;0;0;0
6;Cantabria;8;10;2020;46;46;0;0;0
6;Cantabria;9;10;2020;63;63;0;0;0
6;Cantabria;10;10;2020;59;59;0;0;0
6;Cantabria;11;10;2020;59;59;0;0;0
6;Cantabria;12;10;2020;70;70;0;0;0
6;Cantabria;13;10;2020;117;117;0;0;0
6;Cantabria;14;10;2020;169;169;0;0;0
6;Cantabria;15;10;2020;67;67;0;0;0
6;Cantabria;16;10;2020;89;89;0;0;0
6;Cantabria;17;10;2020;139;139;0;0;0
6;Cantabria;18;10;2020;194;194;0;0;0
6;Cantabria;19;10;2020;154;154;0;0;0
6;Cantabria;20;10;2020;184;184;0;0;0
6;Cantabria;21;10;2020;172;172;0;0;0
6;Cantabria;22;10;2020;157;157;0;0;0
6;Cantabria;23;10;2020;137;137;0;0;0
6;Cantabria;24;10;2020;171;171;0;0;0
6;Cantabria;25;10;2020;174;174;0;0;0
6;Cantabria;26;10;2020;169;169;0;0;0
6;Cantabria;27;10;2020;165;165;0;0;0
6;Cantabria;28;10;2020;209;209;0;0;0
6;Cantabria;29;10;2020;166;166;0;0;0
6;Cantabria;30;10;2020;236;236;0;0;0
6;Cantabria;31;10;2020;220;220;0;0;0
6;Cantabria;1;11;2020;183;183;0;0;0
6;Cantabria;2;11;2020;267;267;0;0;0
6;Cantabria;3;11;2020;236;236;0;0;0
6;Cantabria;4;11;2020;187;187;0;0;0
6;Cantabria;5;11;2020;236;236;0;0;0
6;Cantabria;6;11;2020;224;224;0;0;0
6;Cantabria;7;11;2020;242;242;0;0;0
6;Cantabria;8;11;2020;238;238;0;0;0
6;Cantabria;9;11;2020;223;223;0;0;0
6;Cantabria;10;11;2020;198;198;0;0;0
6;Cantabria;11;11;2020;198;198;0;0;0
6;Cantabria;12;11;2020;147;147;0;0;0
6;Cantabria;13;11;2020;206;206;0;0;0
6;Cantabria;14;11;2020;236;236;0;0;0
6;Cantabria;15;11;2020;13;13;0;0;0
6;Cantabria;16;11;2020;3;3;0;0;0
6;Cantabria;17;11;2020;1;1;0;0;0
6;Cantabria;18;11;2020;0;0;0;0;0
7;Castilla Leon;1;1;2020;0;0;0;0;0
7;Castilla Leon;2;1;2020;0;0;0;0;0
7;Castilla Leon;3;1;2020;0;0;0;0;0
7;Castilla Leon;4;1;2020;0;0;0;0;0
7;Castilla Leon;5;1;2020;0;0;0;0;0
7;Castilla Leon;6;1;2020;0;0;0;0;0
7;Castilla Leon;7;1;2020;0;0;0;0;0
7;Castilla Leon;8;1;2020;0;0;0;0;0
7;Castilla Leon;9;1;2020;0;0;0;0;0
7;Castilla Leon;10;1;2020;0;0;0;0;0
7;Castilla Leon;11;1;2020;0;0;0;0;0
7;Castilla Leon;12;1;2020;0;0;0;0;0
7;Castilla Leon;13;1;2020;0;0;0;0;0
7;Castilla Leon;14;1;2020;0;0;0;0;0
7;Castilla Leon;15;1;2020;0;0;0;0;0
7;Castilla Leon;16;1;2020;0;0;0;0;0
7;Castilla Leon;17;1;2020;0;0;0;0;0
7;Castilla Leon;18;1;2020;0;0;0;0;0
7;Castilla Leon;19;1;2020;0;0;0;0;0
7;Castilla Leon;20;1;2020;0;0;0;0;0
7;Castilla Leon;21;1;2020;0;0;0;0;0
7;Castilla Leon;22;1;2020;0;0;0;0;0
7;Castilla Leon;23;1;2020;0;0;0;0;0
7;Castilla Leon;24;1;2020;0;0;0;0;0
7;Castilla Leon;25;1;2020;0;0;0;0;0
7;Castilla Leon;26;1;2020;0;0;0;0;0
7;Castilla Leon;27;1;2020;0;0;0;0;0
7;Castilla Leon;28;1;2020;0;0;0;0;0
7;Castilla Leon;29;1;2020;0;0;0;0;0
7;Castilla Leon;30;1;2020;0;0;0;0;0
7;Castilla Leon;31;1;2020;0;0;0;0;0
7;Castilla Leon;1;2;2020;0;0;0;0;0
7;Castilla Leon;2;2;2020;1;1;0;0;0
7;Castilla Leon;3;2;2020;0;0;0;0;0
7;Castilla Leon;4;2;2020;1;1;0;0;0
7;Castilla Leon;5;2;2020;1;1;0;0;0
7;Castilla Leon;6;2;2020;0;0;0;0;0
7;Castilla Leon;7;2;2020;1;1;0;0;0
7;Castilla Leon;8;2;2020;0;0;0;0;0
7;Castilla Leon;9;2;2020;0;0;0;0;0
7;Castilla Leon;10;2;2020;1;0;1;0;0
7;Castilla Leon;11;2;2020;1;1;0;0;0
7;Castilla Leon;12;2;2020;2;2;0;0;0
7;Castilla Leon;13;2;2020;0;0;0;0;0
7;Castilla Leon;14;2;2020;1;1;0;0;0
7;Castilla Leon;15;2;2020;0;0;0;0;0
7;Castilla Leon;16;2;2020;0;0;0;0;0
7;Castilla Leon;17;2;2020;0;0;0;0;0
7;Castilla Leon;18;2;2020;1;1;0;0;0
7;Castilla Leon;19;2;2020;0;0;0;0;0
7;Castilla Leon;20;2;2020;1;1;0;0;0
7;Castilla Leon;21;2;2020;4;3;1;0;0
7;Castilla Leon;22;2;2020;2;2;0;0;0
7;Castilla Leon;23;2;2020;4;4;0;0;0
7;Castilla Leon;24;2;2020;4;4;0;0;0
7;Castilla Leon;25;2;2020;5;5;0;0;0
7;Castilla Leon;26;2;2020;7;7;0;0;0
7;Castilla Leon;27;2;2020;6;6;0;0;0
7;Castilla Leon;28;2;2020;8;8;0;0;0
7;Castilla Leon;29;2;2020;10;10;0;0;0
7;Castilla Leon;1;3;2020;28;27;1;0;0
7;Castilla Leon;2;3;2020;38;37;1;0;0
7;Castilla Leon;3;3;2020;29;29;0;0;0
7;Castilla Leon;4;3;2020;33;31;2;0;0
7;Castilla Leon;5;3;2020;46;46;0;0;0
7;Castilla Leon;6;3;2020;51;50;1;0;0
7;Castilla Leon;7;3;2020;73;71;2;0;0
7;Castilla Leon;8;3;2020;70;70;0;0;0
7;Castilla Leon;9;3;2020;150;147;3;0;0
7;Castilla Leon;10;3;2020;194;191;3;0;0
7;Castilla Leon;11;3;2020;228;221;7;0;0
7;Castilla Leon;12;3;2020;311;308;3;0;0
7;Castilla Leon;13;3;2020;451;445;6;0;0
7;Castilla Leon;14;3;2020;474;467;6;1;0
7;Castilla Leon;15;3;2020;482;472;10;0;0
7;Castilla Leon;16;3;2020;686;680;5;1;0
7;Castilla Leon;17;3;2020;665;653;11;1;0
